,title,news_id,text,cluster,processed_text,x_pos,y_pos
260,North Face Among Sponsors of LGBTQ Camp Where 12-Year-Olds Can Perform in Drag,260,"North Face Among Sponsors of LGBTQ Camp Where 12-Year-Olds Can Perform in Drag. The North Face sponsors an LGBTQ camp where children as young as 12 can perform in drag, and housing and bathrooms are ""genderless.""
The post North Face Among Sponsors of LGBTQ Camp Where 12-Year-Olds Can Perform in Drag appeared first on Breitbart.",8,north face sponsor camp year olds perform drag north face sponsor camp child young perform drag housing bathroom genderless post north face sponsor camp year olds perform drag appear breitbart,-2.1770604,10.688124
261,Ugandan court rejects bid to scrap anti-gay law,261,"Ugandan court rejects bid to scrap anti-gay law. Petitioners against the Anti-Homosexuality Act 2023, which has subjected Uganda to Western sanctions, demanded its nullification Read Full Article at RT.com",2,ugandan court reject scrap anti petitioner anti homosexuality 2023 subject uganda western sanction demand nullification rt.com,10.922467,3.2597644
262,Lara Trump awkwardly blames Biden’s support of trans people for high gas prices and Israel-Hamas war,262,"Lara Trump awkwardly blames Biden’s support of trans people for high gas prices and Israel-Hamas war. In a Tuesday episode of her online show The Right View with Lara Trump, Laura Trump, co-chair of the Republican National Committee and daughter-in-law of former President Donald Trump, falsely linked President Joe Biden’s acknowledgment of transgender rights …",9,lara trump awkwardly blame biden support tran high price israel hamas tuesday episode online right view lara trump laura trump chair republican national committee daughter president donald trump falsely link president biden acknowledgment transgender right,1.4340564,-10.843108
263,"Detransitioner Crashes Disney Shareholder Meeting, Blames Company for Her Body Being ‘Irreversibly Damaged’",263,"Detransitioner Crashes Disney Shareholder Meeting, Blames Company for Her Body Being ‘Irreversibly Damaged’. A former transgender person who has detransitioned crashed Disney's shareholder meeting on Wednesday by calling into the public line and accusing the studio of pressuring young girls into undergoing sex-change procedures.
The post Detransitioner Crashes Disne…",4,detransitioner crash disney shareholder meeting blames company body irreversibly damage transgender person detransitione crash disney shareholder meeting wednesday public line accuse studio pressure young girl undergo change procedure post detransitioner crash disne,-9.9581785,8.516541
264,UN Human Rights Council Passes Landmark Resolution Protecting Rights Of Intersex People,264,UN Human Rights Council Passes Landmark Resolution Protecting Rights Of Intersex People. The resolution requires the Office of the High Commissioner to create a report examining harmful and discriminatory practices against people with intersex traits.,7,human rights council passes landmark resolution protecting rights intersex resolution require office high commissioner create report examine harmful discriminatory practice intersex trait,7.7568,10.536472
265,"In 'Ripley,' Andrew Scott channels queer-coded killers and noir antiheroes",265,"In 'Ripley,' Andrew Scott channels queer-coded killers and noir antiheroes. Actor Andrew Scott has turned his attention to portraying perhaps one of the most memorable literary figures of the 20th century: Patricia Highsmith’s Tom Ripley.",3,ripley andrew scott channel code killer noir antihero actor andrew scott turn attention portray memorable literary figure 20th century patricia highsmith ripley,-8.947443,-10.748364
266,Gay rights activists call for more international pressure on Uganda over anti-gay law,266,Gay rights activists call for more international pressure on Uganda over anti-gay law. Ugandan gay rights activists asked the international community to mount more pressure on the government of Uganda to repeal an anti-gay law which the country’s Constitutional Court refused to nullify on Wednesday,2,right activist international pressure uganda anti ugandan right activist international community mount pressure government uganda repeal anti country constitutional court refuse nullify wednesday,10.388522,3.0825734
267,Magda Eriksson Shocked By Emma Hayes’ Comments About Player Relationships,267,"Magda Eriksson Shocked By Emma Hayes’ Comments About Player Relationships. Swedish captain Magdalena Eriksson said she was ""shocked"" by comments by her former coach Emma Hayes labelling relationships between women's soccer players as ""inappro...",4,magda eriksson shocked emma hayes comment player relationships swedish captain magdalena eriksson shocked comment coach emma hayes labelling relationship soccer player inappro,-4.8267837,-5.560804
268,U.N. rights body adopts first resolution to protect rights of intersex people,268,"U.N. rights body adopts first resolution to protect rights of intersex people. The United Nations Human Rights Council voted to adopt a resolution designed to protect the rights of intersex people, the first initiative of its kind.",7,u.n. right body adopt resolution protect right intersex united nations human rights council vote adopt resolution design protect right intersex initiative kind,7.8971887,10.625869
269,Conservative school board candidates handed humiliating loss in St. Louis area,269,"Conservative school board candidates handed humiliating loss in St. Louis area. Out of 13 candidates endorsed by local right-wing radio talk show host Marc Cox, zero won their races this week.",4,conservative school board candidate hand humiliating loss louis area candidate endorse local right wing radio talk host marc zero race week,-9.424172,-1.8556607
270,Hunt praises MP's apology over dating app incident,270,Hunt praises MP's apology over dating app incident. The chancellor says William Wragg showed courage in admitting he gave out MPs' phone numbers.,4,hunt praise apology date incident chancellor william wragg courage admit phone number,18.22963,2.9324965
271,How is Scotland's new hate crime law going so far?,271,"How is Scotland's new hate crime law going so far?. Thousands of police complaints, a minister's inaccuracy and more heated debate - all in the law's first week.",8,scotland hate crime thousand police complaint minister inaccuracy heated debate week,16.328104,-0.30299228
272,Saudi Arabia Hasn’t Earned Women’s Tennis Championships,272,"Saudi Arabia Hasn’t Earned Women’s Tennis Championships. Why is the flagship event for women's tennis going to Saudi Arabia, where critics are jailed and the male guardianship system denies women and girls basic human rights?",6,saudi arabia earn women tennis championships flagship event tennis saudi arabia critic jail male guardianship system deny girl basic human right,-4.0750475,-2.065678
273,How anti-LGBTQ+ legislation is impacting businesses and individuals,273,"How anti-LGBTQ+ legislation is impacting businesses and individuals. The United States is in the middle of a culture war. Headlines are full of lawmakers and social commentators vilifying everything from pronouns to healthcare, to the books in grade school libraries, to youth sports, bathrooms, and beyond. It seems danger is l…",2,anti lgbtq+ legislation impact business individual united states middle culture headline lawmaker social commentator vilify pronoun healthcare book grade school library youth sport bathroom danger,4.972259,3.8578987
