,news_id,subject,relation,object
3103,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day falling on Easter by stating
3104,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation falling by stating
3105,246,strategist James Carville,reacted On,Monday ’s broadcast
3106,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation falling on Easter
3107,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day falling on Easter
3108,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day falling by stating
3109,246,strategist James Carville,reacted to,criticism
3110,246,Democratic strategist James Carville,reacted to,criticism for its proclamation of Transgender Day of Visibility falling on Easter
3111,246,Democratic strategist James Carville,reacted to,criticism for its proclamation of Transgender Day
3112,246,Democratic strategist James Carville,reacted to,criticism for its proclamation of Transgender Day of Visibility falling
3113,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day
3114,246,strategist James Carville,reacted to,criticism for its proclamation
3115,246,strategist James Carville,reacted to,criticism for its proclamation of Transgender Day
3116,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation
3117,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day of Visibility falling on Easter
3118,246,Democratic strategist James Carville,reacted to,criticism for its proclamation falling
3119,246,strategist James Carville,reacted to,criticism for its proclamation of Transgender Day of Visibility
3120,246,strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day of Visibility falling
3121,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day of Visibility falling by stating
3122,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day of Visibility falling
3123,246,strategist James Carville,reacted to,criticism for its proclamation of Transgender Day of Visibility falling on Easter
3124,246,strategist James Carville,reacted to,criticism for its proclamation of Transgender Day falling on Easter
3125,246,Monday,On,broadcast of Cuomo
3126,246,strategist James Carville,reacted to,criticism for its proclamation falling by stating
3127,246,strategist James Carville,reacted to,criticism for its proclamation of Transgender Day falling by stating
3128,246,Democratic strategist James Carville,reacted to,criticism for its proclamation
3129,246,strategist James Carville,reacted to,criticism for its proclamation falling on Easter
3130,246,strategist James Carville,reacted to,criticism for its proclamation of Transgender Day falling on Easter by stating
3131,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day of Visibility falling on Easter by stating
3132,246,Democratic strategist James Carville,reacted to,criticism for its proclamation of Transgender Day falling
3133,246,strategist James Carville,reacted to,criticism for its proclamation of Transgender Day falling
3134,246,strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day of Visibility falling on Easter by stating
3135,246,Democratic strategist James Carville,reacted to,criticism for its proclamation of Transgender Day of Visibility falling on Easter by stating
3136,246,Democratic strategist James Carville,reacted to,criticism of Biden White House
3137,246,Democratic strategist James Carville,reacted to,criticism for its proclamation falling on Easter
3138,246,Democratic strategist James Carville,reacted On,Monday ’s broadcast
3139,246,Biden,even knew,it
3140,246,strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day of Visibility
3141,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day falling
3142,246,strategist James Carville,reacted On,Monday ’s broadcast of NewsNation ’s Cuomo
3143,246,Democratic strategist James Carville,reacted to,criticism for its proclamation of Transgender Day falling on Easter by stating
3144,246,Democratic strategist James Carville,reacted to,criticism for its proclamation falling by stating
3145,246,strategist James Carville,reacted to,criticism of Biden White House for its proclamation falling on Easter
3146,246,Democratic strategist James Carville,reacted to,criticism for its proclamation of Transgender Day of Visibility falling by stating
3147,246,NewsNation,of,Cuomo
3148,246,strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day of Visibility falling on Easter
3149,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation falling on Easter by stating
3150,246,strategist James Carville,reacted to,criticism of Biden White House for its proclamation falling by stating
3151,246,strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day falling
3152,246,strategist James Carville,reacted to,criticism for its proclamation of Transgender Day of Visibility falling by stating
3153,246,strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day
3154,246,Democratic strategist James Carville,reacted to,criticism of Biden White House for its proclamation falling
3155,246,strategist James Carville,reacted to,criticism of Biden White House for its proclamation falling
3156,246,Democratic strategist James Carville,reacted to,criticism for its proclamation of Transgender Day falling by stating
3157,246,Democratic strategist James Carville,reacted to,criticism for its proclamation of Transgender Day falling on Easter
3158,246,Democratic strategist James Carville,reacted to,criticism for its proclamation falling on Easter by stating
3159,246,strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day falling on Easter by stating
3160,246,strategist James Carville,reacted to,criticism of Biden White House for its proclamation
3161,246,strategist James Carville,reacted to,criticism of Biden White House for its proclamation of Transgender Day falling by stating
3162,246,strategist James Carville,reacted to,criticism for its proclamation falling on Easter by stating
3163,248,Kansas state legislature,continued at_time,last week
3164,248,Kansas state legislature,continued at_time,week
3165,248,Kansas state legislature,passing,two bills
3166,249,Wisconsin,has,Democratic governor
3167,249,Wisconsin 's Democratic governor,has vetoed,anti-transgender sports bill
3168,249,Wisconsin 's governor,has vetoed,sports bill
3169,249,Wisconsin 's governor,has vetoed,anti-transgender sports bill
3170,249,Wisconsin 's Democratic governor,has vetoed,sports bill
3171,249,our love,kids,respect
3172,249,LGBTQ kids,deserve,our love
3173,250,Uganda,’s,most prominent LGBTQ activist
3174,250,Uganda,’s,most prominent LGBTQ activist
3175,250,court ’s decision,uphold,anti-gay law
3176,250,court ’s decision,uphold,law
3177,250,constitutional court,’s,decision
3178,250,constitutional court ’s decision,uphold,anti-gay law
3179,250,Uganda ’s prominent LGBTQ activist,condemned,court ’s decision
3180,250,constitutional court ’s decision,uphold,law
3181,250,Uganda ’s prominent LGBTQ activist,condemned,constitutional court ’s decision
3182,251,bid,nullify,anti-gay law
3183,251,Ugandan court,rejects,bid
3184,251,bid,nullify,law
3185,251,court,rejects,bid
3186,251,Uganda ’s court,upheld,anti-gay law
3187,251,Uganda ’s court,upheld,law
3188,251,Uganda ’s constitutional court,upheld,law
3189,251,Uganda,’s,constitutional court on Wednesday
3190,251,Uganda ’s constitutional court,upheld,anti-gay law
3191,252,Human Rights Campaign,expects,Hilton
3192,252,Hilton,cancel,California event
3193,252,War,is In,Southern California
3194,252,wing extremists Chaya Raichik,figure behind,anti-LGBTQ account
3195,253,family,Housekeeping for,Beginners
3196,253,Housekeeping,found,family
3197,253,they,attempt,recover
3198,253,Goran Stolevski 's film,is tale about,group of cohabiting outcasts
3199,253,Goran Stolevski 's newest film,is heartbreaking tale,they attempt
3200,253,Goran Stolevski 's film,is heartbreaking tale about,group
3201,253,Goran Stolevski 's newest film,is heartbreaking tale about,group
3202,253,they,attempt,recover from loss
3203,253,Goran Stolevski 's newest film,is heartbreaking and hopeful tale about,group
3204,253,they,attempt,to recover from loss of their matriarch
3205,253,Goran Stolevski 's newest film,is tale about,group of cohabiting outcasts in North Macedonia
3206,253,cohabiting outcasts,is in,North Macedonia
3207,253,Goran Stolevski 's newest film,is tale about,group of cohabiting outcasts
3208,253,Goran Stolevski 's film,is heartbreaking tale about,group of cohabiting outcasts in North Macedonia
3209,253,Goran Stolevski 's newest film,is tale about,group of outcasts
3210,253,Goran Stolevski 's film,is heartbreaking and hopeful tale about,group of cohabiting outcasts
3211,253,Goran Stolevski 's film,is heartbreaking and hopeful tale about,group
3212,253,Goran Stolevski 's newest film,is heartbreaking tale about,group of outcasts
3213,253,Goran Stolevski 's newest film,is heartbreaking and hopeful tale about,group of outcasts in North Macedonia
3214,253,Goran Stolevski 's film,is heartbreaking and hopeful tale,they attempt
3215,253,Goran Stolevski 's film,is heartbreaking and hopeful tale about,group of outcasts in North Macedonia
3216,253,Goran Stolevski 's newest film,is heartbreaking and hopeful tale about,group of cohabiting outcasts in North Macedonia
3217,253,Goran Stolevski 's film,is heartbreaking tale about,group of outcasts in North Macedonia
3218,253,Goran Stolevski 's film,is heartbreaking tale about,group of cohabiting outcasts
3219,253,Goran Stolevski 's newest film,is tale about,group
3220,253,film,is heartbreaking,group
3221,253,they,recover from,loss
3222,253,Goran Stolevski 's film,is,tale
3223,253,Goran Stolevski 's film,is tale,as they attempt
3224,253,Goran Stolevski 's newest film,is heartbreaking tale about,group of cohabiting outcasts in North Macedonia
3225,253,Goran Stolevski 's film,is heartbreaking and hopeful tale about,group of outcasts
3226,253,Goran Stolevski 's newest film,is heartbreaking tale,as they attempt
3227,253,Goran Stolevski 's film,is heartbreaking tale,as they attempt
3228,253,Goran Stolevski 's film,is tale about,group of outcasts in North Macedonia
3229,253,Goran Stolevski 's film,is heartbreaking and hopeful tale about,group of cohabiting outcasts in North Macedonia
3230,253,Goran Stolevski 's newest film,is,heartbreaking tale
3231,253,Goran Stolevski 's newest film,is heartbreaking tale about,group of cohabiting outcasts
